Topic,Count,Name,Representation,Representative_Docs
140,14,140_pengen_pengangguran_pekerjaan_dikonsultasikan,"['pengen', 'pengangguran', 'pekerjaan', 'dikonsultasikan', 'dihhh', 'gondok', 'kenalin', 'kebutuhannya', 'pengennya', 'pengem']","['kok rada aneh hak sih bisa menerobos pengamanan presiden sekedar nanya maaf jika salah', 'alhamdulillah kalau benar jd presiden jd bertambah lama jg si rismon dpt kerja jd pengacara pengangguran byk acara', 'gak habis pikir dengan presiden omon omon ini lagi bencana sempet nya kenalin seseorang dengan pangkat nya gak penting dan gak perlu yg sangat diperlubutuh kan para pengungsikorban bencana saat ini hanyalah tercukupi kebutuhannya']"
141,14,141_ganti_muka_bakalan_kapolri,"['ganti', 'muka', 'bakalan', 'kapolri', 'gedeg', 'nampar', 'ngelempar', 'ngrasa', 'hehehesampe', 'tagar']","['hehehesampe kapan pun anies nga bakalan jadi presiden kecuali presiden taxi', 'kirakira kapan presiden bakalan ganti', 'presiden ga fungsi ganti aja ganti']"
142,14,142_punya_gini_ditaruh_naruta,"['punya', 'gini', 'ditaruh', 'naruta', 'kapori', 'dilawanresiko', 'meong', 'play', 'silit', 'pemikirannya']","['hebatnya kapori mk pun dilawanresiko punya presiden macan meong', 'hampir punya presiden kayak gini', 'punya presiden gini banget']"
143,14,143_china_jepang_ketegangan_taiwan,"['china', 'jepang', 'ketegangan', 'taiwan', 'memicu', 'pbb', 'luhut', 'asiatimur', 'indonesiaupdate', 'beijing']","['sebagian orang menduga pembatalan ini berkaitan dengan meningkatnya ketegangan hubungan jepang china terutama setelah pernyataan pm jepang sanae takaichi mengenai isu taiwan yang memicu reaksi keras dari pihak china', 'menlu china menilai pernyataan pm jepang sudah melewati batas memicu ketegangan baru di asia timur narayapost china jepang geopolitik asiatimur isuglobal diplomasi beritaterkini indonesiaupdate', 'menlu china menilai pernyataan pm jepang sudah melewati batas memicu ketegangan baru di asia timur narayapost china jepang geopolitik asiatimur isuglobal diplomasi beritaterkini indonesiaupdate']"
144,14,144_bank_alumni_profesor_universitas,"['bank', 'alumni', 'profesor', 'universitas', 'pendiri', 'pernah', 'nusantara', 'ahli', 'contoh', 'bumn']","['kenapa ya orang yang pernah jadi petinggi militer pernah menculik tapi tidak pernah diproses hukum pernah jadi menantu presiden bahkan bapaknya adalah seorang profesor ekonomi kakeknya pendiri bank bumn punya kecenderungan untuk merasa dirinya yang paling penting', 'yayasan bank rakyat ybr hadir pada majlis makan malam alumni mcoba yang menghimpunkan barisan kepimpinan berprestij termasuk presiden alumni tunku khurshiah college tkc oga datuk dr hafsah hashim dan', 'mungkin karena latar belakang keluarga bergengsi seperti ayah profesor ekonomi dan kakek pendiri bank bumn karir militer tinggi serta hubungan dengan presiden membuat seseorang merasa punya peran krusial studi psikologi menunjukkan privilege sering ciptakan rasa berhak dan']"
145,14,145_dubes_ri_miring_komentarnya,"['dubes', 'ri', 'miring', 'komentarnya', 'usulkan', 'membela', 'bersangkutan', 'melayani', 'melindungi', 'pdhal']","['sbg anggota komisi sy usulkan kpd agar segera menarik n mengganti dubes ri di saudi yg bersangkutan sdh berada di sana hampir tahun komentarnya selalu miring soal habib rizieq shihab pdhal dubes ri seharusnya melayani melindungi n membela warga ri', 'sbg anggota komisi sy usulkan kpd agar segera menarik n mengganti dubes ri di saudi yg bersangkutan sdh berada di sana hampir tahun komentarnya selalu miring soal habib rizieq shihab pdhal dubes ri seharusnya melayani melindungi n membela warga ri', 'sbg anggota komisi sy usulkan kpd agar segera menarik n mengganti dubes ri di saudi yg bersangkutan sdh berada di sana hampir tahun komentarnya selalu miring soal habib rizieq shihab pdhal dubes ri seharusnya melayani melindungi n membela warga ri']"
146,14,146_games_sea_atlet_menpora,"['games', 'sea', 'atlet', 'menpora', 'medali', 'bonus', 'erick', 'emas', 'miliar', 'thailand']","['menpora erick menegaskan bonus rp miliar di sea games bukan sekadar angka tapi bentuk dukungan serius presiden prabowo ke atlet nasional berita menpora olahragaindonesia seagames', 'bonus rp miliar untuk atlet sea games disebut menpora erick thohir sebagai bukti nyata komitmen presiden prabowo mendukung olahraga indonesia berita menpora erickthohir seagames', 'prestasi gemilang sea games atlet indonesia dapat bonus fantastis presiden prabowo turut menyampaikan rasa bangga dan salam kepada seluruh atlet sea games']"
147,14,147_papua_bergerakuntukpapua_taiwan_paniai,"['papua', 'bergerakuntukpapua', 'taiwan', 'paniai', 'polugri', 'papuabarat', 'menggema', 'enam', 'xiii', 'bocor']","['program mbg presiden prabowo harus sampai ke papua t komisi xiii dpr ri benar prioritaskan siswa tksma di enam provinsi papua kurangi stunting bangun generasi emas dukung terus', 'presiden indonesia akan selalu menjadikan papua sebagai prioritas dan akan terus membantu masyarakat papua karena papua merupakan bagian penting indonesia dari timur kemajuan menggema bergerakuntukpapua', 'presiden indonesia akan selalu menjadikan papua sebagai prioritas dan akan terus membantu masyarakat papua karena papua merupakan bagian penting indonesia dari timur kemajuan menggema bergerakuntukpapua']"
148,14,148_australia_pantai_bondi_sydney,"['australia', 'pantai', 'bondi', 'sydney', 'penembakan', 'sehubungan', 'hanukkah', 'insiden', 'serangan', 'perayaan']","['presiden finlandia alexander stubb sehubungan insiden penembakan pantai bondi serangan teroris malam ini pada perayaan hanukkah di pantai bondi sangat mengejutkan dan menghancurkan', 'presiden volodymyr zelensky bereaksi sehubungan insiden pantai bondi ukraina menyatakan solidaritasnya dengan australia dalam menghadapi serangan teroris brutal di pantai bondi sydney yang menargetkan komunitas yahudi pada awal hanukkah kami menyampaikan belasungkawa kepa', 'kaja kallas wakil presiden komisi eropa sehubungan insiden pantai bondi saya sangat terkejut dengan gambargambar mengerikan dari penembakan saat perayaan hanukkah di pantai bondi australia']"
149,13,149_dijawab_harus_oleh_ini,"['dijawab', 'harus', 'oleh', 'ini', '', '', '', '', '', '']","['harus dijawab ini oleh', 'harus dijawab ini oleh', 'harus dijawab ini oleh']"
150,13,150_produkproduk_tkdn_sepakat_hapus,"['produkproduk', 'tkdn', 'sepakat', 'hapus', 'syarat', 'trump', 'dengan', 'as', 'produk', 'ngajak']","['sepakat dengan trump prabowo hapus syarat tkdn produkproduk as', 'sepakat dengan trump prabowo hapus syarat tkdn produkproduk as', 'sepakat dengan trump prabowo hapus syarat tkdn produkproduk as']"
151,13,151_nguji_ngajarin_kesabaran_sabar,"['nguji', 'ngajarin', 'kesabaran', 'sabar', 'usah', 'wni', 'gw', 'nih', 'banget', 'ga']","['ga usah ngajarin gw sabar jadi wni aja udah nguji kesabaran banget nih', 'ga usah ngajarin gw sabar jadi wni aja udah nguji kesabaran banget nih', 'ga usah ngajarin gw sabar jadi wni aja udah nguji kesabaran banget nih']"
152,13,152_hambalang_rapat_hunian_pembangunan,"['hambalang', 'rapat', 'hunian', 'pembangunan', 'huniankorbanbencana', 'korban', 'percepatan', 'dorong', 'memulihkan', 'terdampak']","['rapat darurat di hambalang menegaskan fokus presiden prabowo pada percepatan hunian dan pemenuhan kebutuhan dasar korban bencana huniankorbanbencana memulihkan warga terdampak', 'rapat di hambalang presiden prabowo dorong percepat pembangunan hunian korban bencana untuk memulihkan warga terdampak huniankorbanbencana', 'rapat di hambalang presiden prabowo dorong percepatan pembangunan hunian korban bencana huniankorbanbencana memulihkan warga terdampak']"
153,13,153_foto_louvre_namtan_museum,"['foto', 'louvre', 'namtan', 'museum', 'becak', 'sumatera', 'dokumentasi', 'dikutip', 'gubernurpresiden', 'fotomaulana']","['ribuan pengunjung kecewa usai museum louvre paris perancis tutup pada senin penutupan museum louvre ini imbas aksi mogok kerja para pegawainya dikutip dari afp senin mereka menuntut penambahan staf louvre paris', 'namanya jg presiden npd dateng ke lokasi foto foto ngomong ngalur ngidul abis itu pulang yg penting udh ada dokumentasi', 'sepertinya udah menjalar ke yang lain model begini modal foto doang kerja abis foto tidur lagi atau ngeluyur']"
154,13,154_kuripan_polsek_bhabinkamtibmas_monitoring,"['kuripan', 'polsek', 'bhabinkamtibmas', 'monitoring', 'tanaman', 'pertumbuhan', 'albarokah', 'tani', 'melaksanakan', 'sambang']","['dukung asta cita presiden ri bhabinkamtibmas polsek kuripan aipda wawan adi dan briptu m nur hidayat bersama kelompok tani albarokah melaksanakan monitoring pertumbuhan tanaman jagung di desa jatisari kec kuripan kabupaten probolinggo sebagai wujud ketahanan pangan', 'dukung asta cita presiden ri bhabinkamtibmas polsek kuripan aipda wawan adi dan briptu m nur hidayat bersama kelompok tani albarokah melaksanakan monitoring pertumbuhan tanaman jagung di desa jatisari kec kuripan kabupaten probolinggo sebagai wujud ketahanan pangan', 'dukung asta cita presiden ri bhabinkamtibmas polsek kuripan aipda wawan adi dan briptu m nur hidayat bersama kelompok tani albarokah melaksanakan monitoring pertumbuhan tanaman jagung di desa jatisari kec kuripan kabupaten probolinggo sebagai wujud ketahanan pangan']"
155,12,155_geopolitik_catatan_petani_sdmpetaniunggul,"['geopolitik', 'catatan', 'petani', 'sdmpetaniunggul', 'petanigodigital', 'avic', 'geostrategis', 'geografi', 'nahkoda', 'lumbung']","['catatan geostrategis internasional petani indonesia sebagai nahkoda arah bangsabangsa membangun dunia baru sdmpetaniunggul petanigodigital ccpresiden amp kanda menteri', 'siap kandasuksesampsehat selalu kanda menteri laporan catatan geopolitik internasional petani indonesia menuju lumbung pangan dunia yang damai sdmpetaniunggul petanigodigital ccpresiden amp mas', 'catatan geopolitik internasional petani indonesia menuju lumbung pangan dunia yang damai sdmpetaniunggul petanigodigital ccpresident kanda menteri mas']"
156,12,156_hrs_saudi_arabia_dipojokkan,"['hrs', 'saudi', 'arabia', 'dipojokkan', 'ironis', 'reynhard', 'ahlanwasahlanibhrs', 'kriminal', 'super', 'sungguh']","['reynhard di inggris yg jelas super kriminal n memalukan indonesia diberi bantuan hukum habib rizieq shihab hrs di saudi arabia malah dipojokkan pernyataan menko n dubes ri di saudi sungguh tak adil n ironis selamat datang hrs ahlanwasahlanibhrs', 'reynhard di inggris yg jelas super kriminal n memalukan indonesia diberi bantuan hukum habib rizieq shihab hrs di saudi arabia malah dipojokkan pernyataan menko n dubes ri di saudi sungguh tak adil n ironis selamat datang hrs ahlanwasahlanibhrs', 'reynhard di inggris yg jelas super kriminal n memalukan indonesia diberi bantuan hukum habib rizieq shihab hrs di saudi arabia malah dipojokkan pernyataan menko n dubes ri di saudi sungguh tak adil n ironis selamat datang hrs ahlanwasahlanibhrs']"
157,12,157_menekankan_kilat_diselesaikan_layak,"['menekankan', 'kilat', 'diselesaikan', 'layak', 'konstruksi', 'huniankorbanbencana', 'memulihkan', 'menempati', 'proses', 'aman']","['presiden prabowo menekankan agar proses konstruksi harus diselesaikan secara kilat demi memastikan masyarakat dapat kembali menempati tempat tinggal yg layak dan aman ketersediaan bahan pokok juga akan menjadi pembahasan utama huniankorbanbencana memulihkan warga terdampak', 'presiden prabowo menekankan supaya proses konstruksi segera diselesaikan secara kilat untuk memastikan masyarakat agar bisa kembali menempati tempat tinggal yang layak dan aman huniankorbanbencana memulihkan warga terdampak', 'presiden prabowo menekankan agar proses konstruksi harus diselesaikan secara kilat demi memastikan masyarakat dapat kembali menempati tempat tinggal yang layak dan aman huniankorbanbencana memulihkan warga terdampak']"
158,12,158_diuji_nabi_firaun_penyakit,"['diuji', 'nabi', 'firaun', 'penyakit', 'kemiskinan', 'nuh', 'ngeres', 'ayyub', 'pemerintahnya', 'planga']","['nabi nuh diuji dengan bencana nabi ayyub diuji dengan penyakit dan kemiskinan nabi musa diuji dengan firaun dan wni diuji dengan bencana penyakit kemiskinan dan pemerintahnya yang mirip firaun dan punya wapres yang planga plongo dan otak yg ngeres', 'nabi nuh diuji dengan bencana nabi ayyub diuji dengan penyakit dan kemiskinan nabi musa diuji dengan firaun dan wni diuji dengan bencana penyakit kemiskinan dan pemerintahnya yang mirip firaun dan punya wapres yang planga plongo dan otak yg ngeres', 'nabi nuh diuji dengan bencana nabi ayyub diuji dengan penyakit dan kemiskinan nabi musa diuji dengan firaun dan wni diuji dengan bencana penyakit kemiskinan dan pemerintahnya yang mirip firaun dan punya wapres yang planga plongo dan otak yg ngeres']"
159,12,159_terisolasi_zonauang_capek_riba,"['terisolasi', 'zonauang', 'capek', 'riba', 'donasi', 'menutupi', 'tanggung', 'amp', 'juga', 'tegar']","['mantap daerahdaerah yang sempet terisolasi kayak takengon amp bener meriah itu udah mulai dibuka aksesnya lho presiden prabowo apresiasi banget kerja keras petugas di lapangan yang udah matimatian buka jalan salut aceh tamiang juga udah nyambung zonauang', 'nggak cuma itu akses jalan ke daerah terisolasi kayak takengon amp bener meriah juga lagi digeber biar cepet kebuka lagi presiden prabowo bahkan ngecek sendiri proses pembukaan akses ini biar warga di sana nggak makin terisolasi jalan ke aceh zonauang', 'keren banget sih rakyat di sana tetap tegar amp sabar presiden prabowo juga udah siapin rencana alokasi perumahan buat warga terdampak lho ini bukti kalo pemerintah beneran hadir amp peduli semangat terus buat semua ayo kita samasama dukung zonauang']"
160,12,160_rehabilitasi_indonesiabangkit_tanggapbencana_fase,"['rehabilitasi', 'indonesiabangkit', 'tanggapbencana', 'fase', 'jangka', 'negarahadir', 'panjang', 'sumatera', 'prioritas', 'barat']","['pasca banjir dan longsor di aceh sumatera utara dan sumatera barat pemerintah masuk fase rehabilitasi dan rekonstruksi presiden prabowo subianto menegaskan pemulihan jangka panjang sebagai prioritas nasional negarahadir tanggapbencana indonesiabangkit', 'pasca banjir dan longsor di aceh sumatera utara dan sumatera barat pemerintah masuk fase rehabilitasi dan rekonstruksi presiden prabowo subianto menegaskan pemulihan jangka panjang sebagai prioritas nasional negarahadir tanggapbencana indonesiabangkit', 'pasca banjir dan longsor di aceh sumatera utara dan sumatera barat pemerintah masuk fase rehabilitasi dan rekonstruksi presiden prabowo subianto menegaskan pemulihan jangka panjang sebagai prioritas nasional negarahadir tanggapbencana indonesiabangkit']"
161,12,161_huntara_huntap_huniankorbanbencana_hunian,"['huntara', 'huntap', 'huniankorbanbencana', 'hunian', 'memulihkan', 'sumatra', 'terdampak', 'pembangunan', 'sementara', 'warga']","['presiden prabowo perintahkan percepatan huntara dan huntap di sumatra langkah cepat negara hadir untuk memulihkan warga terdampak pascabencana huniankorbanbencana', 'presiden perintah percepatan pembangunan hunian sementara huntara dan hunian tetap huntap bagi seluruh korban bencana di sumatra huniankorbanbencana memulihkan warga terdampak', 'presiden prabowo secara tegas mendesak pembangunan hunian sementara huntara dan hunian tetap huntap bagi seluruh warga di sumatra huniankorbanbencana memulihkan warga terdampak']"
162,12,162_bahas_kumpulkan_percepatan_hunian,"['bahas', 'kumpulkan', 'percepatan', 'hunian', 'korban', 'hambalang', 'sumatera', 'huniankorbanbencana', 'libur', 'panggil']","['presiden prabowo kumpulkan mentri bahas percepatan hunian korban bencana sumatera huniankorbanbencana memulihkan warga terdampak', 'presiden prabowo kumpulkan menteri bahas percepatan hunian korban bencana sumatera', 'presiden prabowo kumpulkan menteri bahas percepatan hunian korban bencana sumatera huniankorbanbencana memulihkan warga terdampak']"
163,11,163_dijawab_harus_oleh_ini,"['dijawab', 'harus', 'oleh', 'ini', '', '', '', '', '', '']","['harus dijawab ini oleh', 'harus dijawab ini oleh', 'harus dijawab ini oleh']"
164,11,164_hrs_saudi_arabia_dipojokkan,"['hrs', 'saudi', 'arabia', 'dipojokkan', 'ironis', 'reynhard', 'ahlanwasahlanibhrs', 'kriminal', 'super', 'sungguh']","['reynhard di inggris yg jelas super kriminal n memalukan indonesia diberi bantuan hukum habib rizieq shihab hrs di saudi arabia malah dipojokkan pernyataan menko n dubes ri di saudi sungguh tak adil n ironis selamat datang hrs ahlanwasahlanibhrs', 'reynhard di inggris yg jelas super kriminal n memalukan indonesia diberi bantuan hukum habib rizieq shihab hrs di saudi arabia malah dipojokkan pernyataan menko n dubes ri di saudi sungguh tak adil n ironis selamat datang hrs ahlanwasahlanibhrs', 'reynhard di inggris yg jelas super kriminal n memalukan indonesia diberi bantuan hukum habib rizieq shihab hrs di saudi arabia malah dipojokkan pernyataan menko n dubes ri di saudi sungguh tak adil n ironis selamat datang hrs ahlanwasahlanibhrs']"
165,11,165_optimisme_evakuasiprioritas_dukasumateradukakita_pemerintahcepattanggap,"['optimisme', 'evakuasiprioritas', 'dukasumateradukakita', 'pemerintahcepattanggap', 'sinergiuntuknegeri', 'berbagi', 'haru', 'tumbuh', 'empati', 'bertemu']","['haru saat pemimpin datang dengan empati harapan tumbuh presiden prabowo bertemu korban banjir aceh berbagi kekuatan dan optimisme sinergiuntuknegeri pemerintahcepattanggap negarahadir dukasumateradukakita evakuasiprioritas', 'haru saat pemimpin datang dengan empati harapan tumbuh presiden prabowo bertemu korban banjir aceh berbagi kekuatan dan optimisme sinergiuntuknegeri pemerintahcepattanggap negarahadir dukasumateradukakita evakuasiprioritas', 'haru saat pemimpin datang dengan empati harapan tumbuh presiden prabowo bertemu korban banjir aceh berbagi kekuatan dan optimisme sinergiuntuknegeri pemerintahcepattanggap negarahadir dukasumateradukakita evakuasiprioritas']"
166,11,166_tsunami_sby_disaster_aceh,"['tsunami', 'sby', 'disaster', 'aceh', 'ribuan', 'mendampingi', 'bulan', 'video', 'beberapa', 'jepang']","['betul malah sby bs jadi presiden lagi habis menetapkan tsunami bencana nasional', 'presiden tidak punya tongkat nabi musa sby juga gak punya boss tapi sby punya otak untuk mempercepat pemulihan bencana tsunami aceh sby rela tidur di pengungsian agar merasakan penderitaan rakyat aceh jangan terlalu banyak retorika akui bahwa anda tak mampu', 'saat mendampingi sby berkunjung ke lokasi tsunami sendai tahun beberapa bulan setelah tsunami ribuan masyarakat jepang meminta indonesia membantu pm jepang menangani rekonrehab mereka demonstrasi di depan pm yang mendampingi presiden sby mengagetkan bisa']"
167,11,167_nepalkanpejabatbusuk_nepalkan_nepal_melawan,"['nepalkanpejabatbusuk', 'nepalkan', 'nepal', 'melawan', 'putusan', 'tenda', 'pm', 'berpenghuni', 'assegaf', 'genzmilenial']","['presiden prabowo diminta pecat bahlil dan dirut pln buntut kebohongan soal listrik di aceh pulih nepalkanpejabatbusuk nepalkanpejabatbusuk', 'nepalkanpejabatbusuk nepalkanpejabatbusuk kapolri melawan presiden dan mk kesimpulannya apa', 'nepalkan pejabat busuk semakin hari negara semakin kacau polri berani melawan putusan mk dgn putusan kapolri yg menetapkan anggota polri boleh menduduki jabatan sipil pak msh presiden ri nepalkanpejabatbusuk nepalkanpejabatbusuk']"
168,11,168_km_lorong_patuhi_papan,"['km', 'lorong', 'patuhi', 'papan', 'ditutup', 'penyelenggaraan', 'awas', 'harap', 'tanda', 'maklum']","['hrs awas kerja penyelenggaraan km km arah selatan dari klia ke bandar serenia lorong kanan ditutup patuhi arahan papan tanda harap maklum', 'hrs awas kerja penyelenggaraan km km arah selatan dari alor pongsu ke bukit merah lorong kanan ditutup patuhi arahan papan tanda harap maklum', 'hrs awas kerja penyelenggaraan km km arah selatan dari alor pongsu ke bukit merah lorong kanan ditutup patuhi arahan papan tanda harap maklum']"
